"year","town","cnt_sales","avg_sale_price","sale_price_q1","median_sale_price","sale_price_q3","avg_sales_ratio","sales_ratio_q1","median_sales_ratio","sales_ratio_q3","avg_assessed_value","assessed_value_q1","median_assessed_value","assessed_value_q3"
"2019","Bridgeport","1961","193337.9092299847","110000.0000000000","180000.0000000000","253000.0000000000","1.6548459064971934","0.4908000000","0.5908000000","0.7718478260","148041.12901580826","84180.0000000000","112200.0000000000","145020.0000000000"
"2019","Bridgewater","27","447832.1566666667","207500.0000000000","375000.0000000000","491250.0000000000","0.8951925925925928","0.6844000000","0.7758000000","1.0549000000","345291.1111111111","201750.0000000000","315500.0000000000","413320.0000000000"
"2019","Bristol","1077","175464.92200557102","119500.0000000000","168900.0000000000","225000.0000000000","0.983002087135562","0.5854000000","0.6523000000","0.7567000000","117729.77715877438","87640.0000000000","111090.0000000000","140420.0000000000"
"2019","Brookfield","364","357495.8791208791","200000.0000000000","321500.0000000000","436000.0000000000","0.7240922894038465","0.5828250000","0.6491500000","0.7431250000","231279.42307692306","143927.5000000000","206750.0000000000","275842.5000000000"
"2019","Brooklyn","172","188117.86046511628","83750.0000000000","202450.0000000000","260625.0000000000","0.7586511316802326","0.5085000000","0.5863000000","0.7263000000","112099.06976744186","57160.0000000000","111250.0000000000","151427.5000000000"
"2019","Burlington","184","280377.60326086957","184925.0000000000","275000.0000000000","369250.0000000000","0.7773489783315213","0.6328000000","0.6883500000","0.7812750000","187807.69565217392","142520.0000000000","188790.0000000000","239540.0000000000"
"2019","Canaan","33","176932.75757575757","82770.0000000000","140000.0000000000","225000.0000000000","1.1267388741515154","0.7420000000","0.9267000000","1.4002000000","159121.21212121213","110000.0000000000","157500.0000000000","188700.0000000000"
"2019","Canterbury","105","193421.22857142857","128000.0000000000","200000.0000000000","255000.0000000000","1.0730902530190476","0.5723000000","0.6296000000","0.7752000000","128714.47619047618","98200.0000000000","125100.0000000000","164600.0000000000"
"2019","Canton","58","268870.6896551724","197500.0000000000","251000.0000000000","341250.0000000000","0.7293603448275858","0.6421250000","0.6893000000","0.7411500000","188017.06896551725","140300.0000000000","171955.0000000000","232550.0000000000"
"2019","Chaplin","5","159680","120000.0000000000","174900.0000000000","210000.0000000000","0.6573599999999999","0.5776000000","0.6343000000","0.6817000000","98380","81800.0000000000","95700.0000000000","133200.0000000000"
"2019","Cheshire","116","341780.0344827586","215750.0000000000","287172.5000000000","421250.0000000000","0.7587758620689655","0.5871000000","0.6531500000","0.7119250000","223519.22413793104","148800.0000000000","193935.0000000000","262632.5000000000"
"2019","Chester","18","260445.88888888888","190625.0000000000","276813.0000000000","351250.0000000000","0.8054777777777776","0.5502750000","0.6129000000","0.9129000000","173996.11111111112","132500.0000000000","168825.0000000000","208877.5000000000"
"2019","Clinton","285","246750.08715789474","152500.0000000000","240000.0000000000","325000.0000000000","0.8445774644982446","0.5825000000","0.6761000000","0.8053000000","168065.1157894737","124500.0000000000","161200.0000000000","211600.0000000000"
"2019","Colchester","262","243077.78244274808","180000.0000000000","245000.0000000000","306875.0000000000","0.7101231104236632","0.5906250000","0.6379500000","0.6953000000","157057.40458015268","114975.0000000000","153850.0000000000","196375.0000000000"
"2019","Colebrook","17","217600","140000.0000000000","220000.0000000000","292500.0000000000","0.9838132344705883","0.6248000000","0.6844000000","1.4067000000","175210.58823529413","125700.0000000000","145200.0000000000","229300.0000000000"
"2019","Columbia","91","230829.82802197803","176500.0000000000","220000.0000000000","307500.0000000000","0.7431089370659342","0.5729500000","0.6338000000","0.7414500000","151270.54945054944","114500.0000000000","147300.0000000000","190250.0000000000"
"2019","Cornwall","42","307804.2380952381","105000.0000000000","274750.0000000000","435000.0000000000","0.810527223952381","0.6029750000","0.7181500000","0.8906250000","225486.19047619047","75172.5000000000","211150.0000000000","320450.0000000000"
"2019","Coventry","193","196008.6373056995","117800.0000000000","190000.0000000000","260000.0000000000","0.7843379392227977","0.5756000000","0.6465000000","0.8446000000","127497.40932642487","92000.0000000000","118500.0000000000","157300.0000000000"
"2019","Cromwell","287","239564.9825783972","139500.5000000000","198000.0000000000","322000.0000000000","0.958324229000001","0.6089744570","0.6565000000","0.7407500000","161385.78397212544","97370.0000000000","130340.0000000000","215705.0000000000"
"2019","Danbury","1278","312829.03755868546","185062.5000000000","285500.0000000000","368875.0000000000","0.6754495207026608","0.5544750000","0.6135500000","0.6871750000","190790.4303599374","112525.0000000000","173000.0000000000","218375.0000000000"
"2019","Darien","67","1205517.1641791044","689750.0000000000","950000.0000000000","1570000.0000000000","0.8669805970149249","0.6642000000","0.7474000000","0.8848500000","931096.7164179104","562100.0000000000","759150.0000000000","1166550.0000000000"
"2019","Deep River","110","279159.5363636364","175000.0000000000","250000.0000000000","329750.0000000000","0.788898274427273","0.6217204875","0.6879000000","0.8254500000","205896","134872.5000000000","176540.0000000000","243127.5000000000"
"2019","Derby","172","176373.2093023256","142375.0000000000","169950.0000000000","215000.0000000000","0.711284572854651","0.5613500000","0.6435000000","0.7563500000","116831.62790697675","92032.5000000000","115395.0000000000","133490.0000000000"
"2019","Durham","126","255138.5634920635","166250.0000000000","246000.0000000000","342625.0000000000","0.8897090509761905","0.6286250000","0.7284000000","0.8818750000","192065.15873015873","137987.5000000000","173460.0000000000","251265.0000000000"
"2019","East Granby","119","241383.2605042017","165700.0000000000","235000.0000000000","314500.0000000000","0.7690587443949582","0.6470500000","0.6910000000","0.7817000000","170626.8907563025","136450.0000000000","167800.0000000000","199800.0000000000"
"2019","East Haddam","183","218009.02732240438","135000.0000000000","224500.0000000000","298500.0000000000","0.8194488730054645","0.5951000000","0.6700000000","0.8228000000","149242.34972677595","110655.0000000000","148510.0000000000","185995.0000000000"
"2019","East Hampton","256","227207.6626171875","136750.0000000000","235000.0000000000","295000.0000000000","0.8311411104101563","0.6294750000","0.7006000000","0.8579500000","164923.08984375","120857.5000000000","158880.0000000000","211910.0000000000"
"2019","East Hartford","824","153507.55757281554","105000.0000000000","155000.0000000000","190000.0000000000","0.8188049080327666","0.5776750000","0.6563971015","0.8636250000","107434.05218446603","84697.5000000000","100895.0000000000","119620.0000000000"
"2019","East Haven","572","210136.87683566433","140000.0000000000","192000.0000000000","242000.0000000000","0.8280089119947558","0.5900250000","0.6711500000","0.7975200000","144297.6520979021","99552.5000000000","126925.0000000000","159642.5000000000"
"2019","East Lyme","434","299257.71428571426","180812.5000000000","269250.0000000000","380000.0000000000","0.732004783412441","0.5775750000","0.6531500000","0.7556750000","192337.6267281106","130847.5000000000","171045.0000000000","237737.5000000000"
"2019","East Windsor","233","192419.7424892704","125000.0000000000","180000.0000000000","277500.0000000000","0.7669225513862667","0.5250000000","0.6295000000","0.7106000000","111786.69527896996","83540.0000000000","104890.0000000000","138820.0000000000"
"2019","Eastford","13","144452.15384615384","58900.0000000000","120000.0000000000","230000.0000000000","0.5658846153846153","0.4585000000","0.5650000000","0.6655000000","75950.76923076923","29800.0000000000","34270.0000000000","133090.0000000000"
"2019","Easton","132","548724.0075757576","440000.0000000000","542500.0000000000","650812.5000000000","0.8109055855303032","0.6478000000","0.7617000000","0.8824250000","429115.30303030304","334795.0000000000","404745.0000000000","510445.0000000000"
"2019","Ellington","242","232953.96694214875","135000.0000000000","235000.0000000000","307232.0000000000","1.1014497457975205","0.6299250000","0.6956000000","0.7816750000","160432.18181818182","106565.0000000000","160845.0000000000","207110.0000000000"
"2019","Enfield","768","185409.91826822914","147000.0000000000","180500.0000000000","216350.0000000000","0.7897706118177082","0.5961750000","0.6460500000","0.7347750000","126807.95572916667","102202.5000000000","118605.0000000000","139012.5000000000"
"2019","Essex","35","363628.5714285714","227250.0000000000","350000.0000000000","469500.0000000000","0.7014314285714286","0.5614500000","0.6703000000","0.7391500000","233125.7142857143","150600.0000000000","225000.0000000000","278950.0000000000"
"2019","Fairfield","1078","624578.4872077922","380000.0000000000","519000.0000000000","760000.0000000000","0.8238226138293143","0.6092000000","0.6829000000","0.7809750000","432647.2133580705","268310.0000000000","348565.0000000000","530565.0000000000"
"2019","Farmington","473","330675.1825581396","171000.0000000000","262500.0000000000","398000.0000000000","0.7872771892769559","0.6177000000","0.6787000000","0.7602000000","218927.84355179704","126570.0000000000","174810.0000000000","249900.0000000000"
"2019","Franklin","10","181580","102500.0000000000","195000.0000000000","235100.0000000000","0.9728600000000001","0.7025750000","0.8279500000","1.2247250000","150264","129467.5000000000","133305.0000000000","143627.5000000000"
"2019","Glastonbury","707","369617.7977369166","220002.5000000000","316000.0000000000","451000.0000000000","0.8505361575487977","0.6241500000","0.6745000000","0.7380000000","247404.19094766618","152650.0000000000","211300.0000000000","288400.0000000000"
"2019","Goshen","90","273590.55555555556","174198.5000000000","282500.0000000000","342375.0000000000","0.8280382930555557","0.6597000000","0.7457000000","0.8726000000","200602.11111111112","154630.0000000000","203525.0000000000","247917.5000000000"
"2019","Granby","199","279911.20603015076","213200.0000000000","275000.0000000000","346250.0000000000","0.680107151261306","0.5971500000","0.6527000000","0.7292500000","173919.49748743718","138110.0000000000","175490.0000000000","212835.0000000000"
"2019","Greenwich","900","1744854.5777777778","750000.0000000000","1229000.0000000000","2300000.0000000000","1.079281378787777","0.5905646495","0.6818500000","0.8013500000","1316519.0555555555","501550.0000000000","846160.0000000000","1727495.0000000000"
"2019","Griswold","222","174037.98198198198","100000.0000000000","173900.0000000000","226875.0000000000","0.9189598726126126","0.6033250000","0.6770500000","0.8865250000","123243.23423423423","93152.5000000000","117600.0000000000","154087.5000000000"
"2019","Groton","622","248110.75562700964","122125.0000000000","210000.0000000000","309000.0000000000","0.8682339863440508","0.5586250000","0.6397500000","0.7955750000","168734.8231511254","87237.5000000000","132370.0000000000","207497.5000000000"
"2019","Guilford","446","396485.2096188341","230000.0000000000","350000.0000000000","482275.0000000000","0.9520541507331851","0.5623500000","0.6404500000","0.7602500000","250942.10986547085","173457.5000000000","223160.0000000000","310020.0000000000"
"2019","Haddam","122","253214.8524590164","186250.0000000000","250000.0000000000","311582.5000000000","1.2853914247131144","0.6464750000","0.7176500000","0.8521000000","187223.77049180327","143050.0000000000","183710.0000000000","234715.0000000000"
"2019","Hamden","947","212511.42238648364","140500.0000000000","193500.0000000000","257250.0000000000","1.0088514830126722","0.5814500000","0.6620000000","0.7964500000","161587.05279831044","101640.0000000000","135520.0000000000","173285.0000000000"
"2019","Hampton","12","126479.16666666667","60950.0000000000","147450.0000000000","189275.0000000000","1.0410249999999999","0.5930250000","0.6476000000","1.1280250000","95953.33333333333","68492.5000000000","110330.0000000000","133450.0000000000"
"2019","Hartford","972","193572.11625514404","90000.0000000000","157000.0000000000","225000.0000000000","0.5630498828004117","0.2891000000","0.3567000000","0.5537500000","79845.52983539095","42323.7500000000","53480.0000000000","70367.5000000000"
